Class,OSCC,PM,OSCC,Normal,OSCC,OSCC,OSCC,OSCC,PM,Normal,OSCC,OSCC,PM,OSCC,PM,OSCC,Normal,OSCC,OSCC,PM,Normal,OSCC,Normal,PM,OSCC,Normal,PM,OSCC,Normal,OSCC,Normal,PM,OSCC,PM,OSCC,Normal,OSCC,PM,OSCC,Normal,Normal,PM
MB_2006,42852299.6416317,12822643.9882587,60714281.4033081,67529813.0134383,21026014.2931231,34295039.5312956,11405406.2278797,17478182.9310973,28525676.205444,72147617.7870081,33029782.6842392,34419591.709368,32379759.2292705,33571449.0558639,17188435.2029589,31592605.2539727,67193915.677759,7900768.57457911,53810951.2151855,58374204.3939243,13687145.7656584,39246085.2042676,9524545.86576298,43162041.8773667,17152215.0333814,22566691.0097739,51331407.5407786,26088756.2352642,49472470.7286923,35415842.1649679,24850927.2379024,6958966.71140385,11216193.3625486,12348801.7967736,38262000.0051003,3989480.28064608,22874286.2884088,109093209.025585,50961095.3253251,14687535.0863565,12097699.1244519,56019134.815283
MB_2007,8811272.95236085,7589646.16453395,24771601.7628383,6588612.44447005,22594601.518571,19650810.4761277,23294583.6205736,12445648.7717438,7533405.74782439,6933690.42871951,3915582.90185395,22423834.5844816,20148504.4465661,24401933.0563094,23460670.5213111,14183013.1944221,24453340.7802289,11070827.5961068,9034990.2793284,30020301.1282137,15013756.6501876,12048015.1585405,6088682.80496096,14415029.1333964,18509933.6408107,25199000.5423595,13981414.2751511,5041955.43702776,21339963.3100716,18845977.0941888,19881798.6452528,26201505.1253958,21993989.3592928,10764598.4085859,33300509.4461544,21478457.2510027,19554364.0730516,13698132.0350494,21398902.0932905,20544448.2434069,24291813.4038448,20186057.4084438
MB_2008,20430873.078612,30994670.4555642,27180443.6015812,32151958.6927041,29363710.3219769,21292866.154374,19662942.3588849,36624423.246107,19866971.3794181,29358788.2887509,28778619.316377,23634881.2610184,40935780.2680257,26339268.2812379,29666604.2142359,30950374.2809407,26883529.6765357,36587338.1395935,9599210.80554384,20877282.4378496,21099391.3453916,35757002.9457983,17969934.67648,26621566.8361272,8381294.26282006,32956158.1796298,25007608.6113062,16186002.2845156,21345650.6892331,12906544.202333,38173935.2124896,18656964.4726809,17811475.516473,40166070.1763937,31558189.6082203,30153997.1194954,20418713.6921303,23366516.4716591,37741801.8127756,38172873.313892,22249286.1846894,56576742.3215477
MB_2009,6357062.99721936,7153844.43990417,8285072.58377009,1368883.75375909,13580738.6005067,9447891.11458945,15768387.0506239,8865424.23112193,5885911.69749382,8468325.56735063,12549113.5374729,7244322.16813011,12259713.1538589,12241470.026467,6888292.61042579,11200910.0505751,10695986.1412833,10531777.6124513,3974208.64529289,8627466.60628703,13224375.3665175,10365499.7585102,6233139.24857858,8711045.53691841,7350581.62499757,11627525.9028297,4827031.44799536,9584208.36536519,6364643.87271457,8236428.28731084,8432664.26061405,2470901.1977038,9684049.23363574,6818715.76896748,4555140.04488686,9486254.06922822,11458860.3630523,15115129.4772825,11208515.4238625,4479762.36767204,12359495.607378,14147556.9636825
MB_2010,14622049.6788731,6131468.78717199,3412543.59519108,24510515.4272013,14332045.6306779,19471723.7165207,30560583.3919534,17190584.2736066,12216655.5992058,5718400.08532279,7028137.34330499,15298855.3784142,35430039.5947055,5002134.18799322,22352193.8064125,22165538.1540539,20519196.8333825,13587187.1554137,9717743.44559645,20979211.5380061,29444633.1927757,27898325.2089663,12530434.7467516,16863399.7551152,18865517.9064838,18558379.4328952,9394043.39658121,25829616.6399562,7859119.43014973,3996749.15539084,15830099.4551424,13782443.9897264,14349547.2434829,21135372.2266355,23481885.0263756,23412801.0137851,12539808.215853,22713437.5991009,15575755.0727465,21726668.5646927,11028232.9308842,26659967.1124689
MB_2011,7779308.33200253,7046054.64922904,8545510.56527347,6377990.14469174,8378358.37900477,8195800.49220613,10901469.4606037,6740375.07576531,7480530.30186796,4050191.96677684,7793267.20889757,6785897.93280938,5047829.17251766,7731899.92015215,5035502.20408553,7724408.11153779,2099091.95047975,5405223.63126023,5507794.03001364,8602773.9059852,4510886.6013631,7194974.6725608,6064085.42618176,4323943.01645323,7005068.04152379,9717237.43829889,5839287.65658124,6275491.15105599,4098935.03187633,6202227.1560201,10838000.9013267,7979282.88824826,10938332.1845171,5419703.20666847,5727071.04377518,9775868.08453938,6315089.63184888,6837637.14383816,8111048.35849037,4305521.3399179,4143870.53985326,8681243.94162686
MB_2012,1925794.24196903,432515.248589865,1317886.47577926,1866334.95505477,949495.555457917,842530.859201993,1498712.85183089,1426825.98706408,366324.97822933,1812432.69807202,1212139.17671383,755466.289076862,1853293.58858238,1677636.70753582,255209.179008881,1309027.59280228,1385006.25830642,1188356.44916208,471286.12252227,1067233.7436305,1043393.69629667,1015257.85750302,1824306.08656308,819214.141013024,1375994.75846714,1697814.87124003,1024478.22773324,1506254.93576241,1635971.6329922,1094818.57080549,2393059.91827093,1518458.29351509,753180.593992313,1241412.54312731,1335392.66585957,899369.234387792,190211.785749364,1348950.60758028,875734.410129869,1020921.48698456,1766761.37019106,800220.977526558
MB_2013,13292724.8324585,12546302.897289,14657322.1612102,8486857.4617107,11925511.6979972,22626403.0691343,13158543.5535019,11287488.6670824,13676502.2050767,6512790.37701151,8572627.10650052,7539658.15743664,13188433.3440284,15377390.2810076,6147320.05252797,6694094.3890883,9717912.0014715,13774759.8692022,9620850.11424856,10840806.8489746,16000789.4617959,19589828.194857,13355610.0247363,3865468.99237626,9982786.79115083,12424211.9780149,12666364.404622,16638493.7897845,24991624.9475752,13347740.950017,12486736.0071637,11966565.8734865,9649705.71695538,8855253.02905577,9430116.93251446,36460768.0440542,10279193.657773,22888016.0453482,7655448.95886439,14123195.8976685,9139687.8957329,12722178.8421243
MB_2014,33857293.9138551,13035185.3318932,11230914.4317206,6552813.37952479,5577855.61089349,16638639.1954224,20641503.8233082,282800.593929566,26972470.1979467,8705216.21247375,17986663.0382788,9741143.08640262,17243349.8843913,23236181.8721672,5367901.64516708,15303877.296701,255735.2575997,9297009.48528729,26963171.8600218,32080363.6388562,1431709.22333639,11803177.9724751,13189334.4990683,7629732.7261153,3868492.33474801,22213797.5302666,2459428.61786769,23295466.8417869,20946644.8394441,6439527.67626319,13263125.7338905,2521683.61825089,7807622.64529974,21765923.7737112,22144648.1420379,26093090.8129835,17617103.0948172,26496772.9126438,21899413.8422449,12566373.1110937,21339179.7316445,14886695.0367538
MB_2015,8480706.70967893,8448980.65119332,2711261.46665156,9310385.62183296,7155163.69227578,7083494.12597676,6381130.21347582,5142915.09650875,7512216.2290235,5289808.83506051,5733123.6134504,11929067.7064224,7881515.70777422,6075014.8745706,7564467.95510132,6470135.52955242,6618184.85194122,6986285.02742449,7056458.45823158,8412646.03813078,7445526.62636906,3269888.94046528,7160038.68036626,4777921.83030357,7883951.67397207,7718371.31009312,1902779.55204024,6184950.22267424,7950173.23061927,6977216.97451418,7635809.85019913,84293504.5539463,7446753.00255213,7040330.50314853,6339859.97737242,8181346.44725635,10706904.3599548,8807432.97056919,5554661.89026371,6569050.09411382,4060301.68866588,9321209.03713057
MB_2016,37465541.817654,89632935.3521172,24984872.5095711,13429814.5207607,46882071.5225143,43214552.2874736,12688649.8831311,83394561.1914556,20636058.3591674,30795388.171311,151563410.81135,30356122.3140555,164393637.692152,21865353.8638316,8284475.47019385,39215645.2894472,82053385.066193,31356700.5288165,85004440.1360149,26367437.1205266,13147186.8189201,12520800.7927191,35866827.0809271,73564147.2227528,290939331.132453,198238548.287237,94593782.2825719,20771961.0720081,41728951.0568058,120417760.432831,15217139.0619569,290521435.162055,41805329.0055019,32568969.649116,21189422.6092471,16434772.5088456,15813350.8360533,28599649.4940472,36314110.7644833,21831772.0847639,26063934.2978674,240929243.129425
MB_2017,13986210.3675963,10722604.6929994,9836380.44610869,6394269.3828354,9125785.08062893,16603536.5781874,9508482.24295982,5455406.96616294,15552482.7346696,11652556.703567,3233990.82078909,12419872.8120425,5945801.0630728,6887029.00679191,7019231.6700131,306269.069820136,7252568.59252339,9369284.47124535,11959547.8642043,17844222.9096371,7813713.15654853,5968786.82222926,6900012.14624649,10870353.7710219,7781643.67068012,6844813.21291773,13359653.3281613,8844757.9644191,7209167.47077722,6581143.80360456,7050118.50395061,6925689.57368932,13577521.0161968,2830351.05783729,9335538.36781613,4709140.62246034,6631873.02786887,6314655.74341134,11791600.4340831,7502681.26049704,11771554.0588654,9204158.61830067
MB_2018,44362487.7258465,5369417.46323249,29225071.5370136,23728122.2399853,15990836.0953806,21086271.8395936,29130535.3973489,22707257.9831169,10251727.5366881,24858665.8608553,23355382.6558726,11718877.5934952,18664572.4774153,18037001.90926,22836292.4799258,7778320.449257,14376491.0115765,18051476.0875485,40331153.6602741,4682950.24221557,10599753.4748622,23867653.746979,21937017.6470249,19530695.3186447,6745719.9691825,21931337.6719527,16413567.3133925,6103017.22608507,7915959.07373752,18217085.0126313,25820467.7401893,6275922.07295769,16435320.7345541,47364471.6037987,33322632.0416788,27336244.398789,30668439.4833015,18548678.5216235,66319.9825796373,37692660.6864089,17527982.682484,20137286.1661378
MB_2019,10691816.4398087,18572092.7955633,10255220.5505852,9307459.86979329,12164612.4037665,13886358.4129938,8279430.74893778,8726817.09866369,16537492.3739642,10190658.9586066,9998119.00663502,10114944.0341907,8408716.15400426,1423550.92519945,10017661.331226,10972978.2836453,9935438.90390097,10216878.2197663,8754106.92268392,5863638.00089599,13190346.3419047,8753191.9069455,23732291.7296341,5623021.262385,11980479.9197164,10412722.4430054,13531232.4574432,12612431.138823,10367095.0511383,19496701.1793039,3612845.64741723,5535594.63974608,8274786.71606432,10571507.6926859,188559.0227839,7545773.69948621,13420470.0122599,7854165.65220392,10631847.3346395,11251143.732749,12627580.940769,6612757.3318811
MB_2020,8670345.07090837,7423706.26634917,7857228.47293343,7380222.78558318,10600516.5790348,6316069.57297473,7694562.94575341,5203691.03612476,2342494.36422716,10151680.6254485,5355151.43978855,1223943.66979837,8063608.96272526,7507780.57774644,3311629.72419978,7615671.52173815,4230947.72722432,5513263.80527977,4958707.20589317,2389710.06156722,3861771.6141984,2744037.73776485,9197065.98869042,4284364.4364297,2867140.48716809,4056878.05612847,7478837.52990681,6664457.91161731,3112346.38972676,3306303.33497703,5952303.14027399,7470469.90780039,6699214.55012668,4817864.98417926,7050266.86761766,8085283.45568485,4585728.15962088,8931329.73458349,5192157.49559672,2761552.85307807,2539286.22728488,1641051.77074074
MB_2021,25617869.5529898,45448815.340533,24051425.4510869,22722894.9979517,31011271.8760638,61416262.49217,28933451.8476583,36957318.3039972,34798757.668696,20442116.1488173,45133717.308685,40590699.2469098,31085997.9171637,13657511.7549526,12557485.8055853,25256576.312359,51623669.0394042,30967173.5385152,26843852.3400481,13452025.8964804,26760313.1275758,47666537.8722207,18126031.0718741,40274905.3621257,10387000.3143202,52772089.1915533,23257125.1763027,28751444.5071233,18104288.2008178,305949.403644942,32669486.2440329,34313170.3705655,45137301.1928204,5273081.52254323,30794239.6268697,42635164.9041713,25573976.9486822,19198661.915964,53737911.3303929,28407411.9839332,28581849.2360149,21453743.9321231
MB_2022,9039481.47048941,7501660.40569901,18885050.6603311,12963295.8021329,14750779.3240975,13747579.8418618,12113940.9305416,11532332.3114911,11745487.4797163,21662906.1870505,13734023.7032043,5786935.93379101,10134439.5917654,11934672.6092396,31260109.6269932,15760244.6248245,13641157.5239424,10534135.2196444,21204314.1005295,54713055.6501424,14018768.8243019,25410444.1404143,15953511.641938,24614735.1650629,12602861.3622775,9965940.5634385,13637758.7346151,17794290.597753,10833142.8402543,12308433.1513669,12705359.1260011,20608956.1347542,5016455.305937,13023165.1563536,16794632.0296733,184658.289310088,20419696.0875338,8474396.71994858,11432858.332889,17502236.0368512,21241222.2594894,10783987.7626916
MB_2023,13502028.4219057,6396958.05637318,6039827.99225959,9561496.53818249,8051899.82856992,6891647.07087504,9360266.39105185,14072191.3681897,13753258.8115778,4887980.62335476,3214634.45078273,10794628.5083502,7101110.38628898,3489996.17678445,6236698.79879246,7382107.51522135,6993045.75512544,12544071.9655835,11954083.1776999,8363806.74989321,15145715.5486177,2757161.39580974,10274863.8701044,17998525.2103244,8576896.31208797,5542783.83624797,4747360.2346357,1632524.98295854,3521365.0605587,3853415.02715261,10794357.4426111,10682157.9946712,15348158.5513834,6743594.53449039,4225529.68272774,10486742.1229484,4623617.90618069,1817332.97581912,4245025.40748652,4798569.94132039,7379344.38467483,7487828.69499983
MB_2024,12765168.2900822,10876750.1601798,12151206.5146089,18716534.2714301,9646967.2330845,13293970.0540641,12379816.9196202,13945815.7772729,7378259.33442182,7516516.43395648,6242853.28584959,13209920.1335271,14212480.3623232,13788216.3770161,10800918.1678945,22773609.6337314,12487969.3086736,8760429.98641676,1936437.99229546,10715579.5208913,15977887.8773161,10200120.5868041,3223261.70323031,10586441.6882112,7012008.13069821,11412035.2957917,9374533.24368684,13399032.0350769,12963236.7241596,5483930.00511954,7008239.25852303,10593080.9669086,15465723.5027079,5883740.10037495,10173293.2533226,7934548.18219983,10150661.5912043,11614485.5693813,10253406.1812955,7676625.39696307,9631997.14499583,17919578.7819813
MB_2025,5466432.25259475,7405231.18380453,2909422.15960968,5656018.49512296,3950142.5931272,294697.14211501,5281455.40908878,4778522.92048983,6358348.54366831,3612162.35241433,7291802.08527596,5502636.16566101,8171386.97781754,1687871.70074793,5316856.67784421,6436018.96560622,4526400.72304191,6883195.59157785,5900723.74507791,5672205.17689673,5247733.20308427,5897756.57141128,5403438.06645571,5014080.57519198,5517094.29553576,3085406.69331104,7602400.28929909,7198098.69162316,5562868.37501248,6908589.6714141,5012566.70049558,4047437.05700252,3090354.69745954,4307595.25098319,4215764.64077837,4345792.06163544,3520032.31719197,1702809.95250625,6146275.48903968,4139372.92410978,4561346.5021457,4782572.78178032
MB_2026,7524349.89394636,18038552.4130274,15442893.6005584,14173029.6432046,14093969.6178883,10672822.5446191,15943678.2531788,12241601.5649496,12621436.6253068,14492883.8524087,16076135.1658217,11996962.0299973,11371600.1973487,16724357.4047954,13231999.6708415,15226316.436206,7410429.50686183,12923729.3800611,12613213.7330034,6677938.16835226,3576946.90379039,7468195.06186157,15638440.7513447,22634357.3142315,13363757.0332303,15695005.7139625,9663868.65222785,15354733.2994141,8158979.74698732,15164223.4706466,9566395.13274947,12202600.2539497,7984413.44003665,9601585.64914897,10794552.178018,13404932.626823,9713113.5735155,9334587.09751308,8969539.35519154,12334809.7035998,8401181.23468545,11688459.6777249
MB_2027,96066890.3355776,152157782.33198,93674197.3724519,97191853.908122,37747916.0665588,123370468.523037,70069128.3928529,61525245.9155493,84407129.0927841,98968202.7760943,88296111.7238584,51740729.523698,178881457.270765,33681328.9941943,15087050.8887755,40596109.3464863,131048183.325325,104155872.238416,265995526.223692,65956855.883797,87133606.9535478,34335240.8793958,102702409.911604,138786402.244946,85702674.8976481,139727953.701276,27439559.276371,23778713.87432,188813994.468519,91893784.8907148,49772731.4754886,85747756.8608173,138772347.75981,298059460.198441,166839219.718683,133389453.19115,271991019.328347,121243936.91445,33922501.2409689,142827072.033726,144063920.052167,117087272.054879
