Class,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,Tumor,NAT,Tumor,Tumor,NAT,NAT
MB_1112,28103454.4903633,7335115.38166616,14071980.0165398,15600425.9175451,19295197.571309,2722918.57268089,5362885.35962277,4791662.03749812,27459667.1164038,19029577.8496274,21401626.0448675,1537252.92313987,25512020.8291718,8976118.12970454,2936339.51915695,4246890.57819072,2730385.76666196,22347083.5345689,10048322.4060463,14671045.0082221,24922450.5902839,7774113.59632229,14943628.8889788,6175854.99709319,26763267.8792459,4277429.41873964,9494470.68474584,16110366.149053,15141502.7930111,23369944.3983104,13517682.9081615
MB_1113,8388755.09829825,7224573.05788055,7982879.23541761,9799764.82884892,9998064.12394074,7352114.26393402,2346960.40617365,10772834.3479213,5481128.07257556,2918287.09208691,10239185.8216444,3060363.96682616,10451355.5624833,3116307.03130304,9404500.50543867,6085660.13796913,10871857.153306,3329472.49677806,11100039.8402774,4630578.74313879,12586442.8866223,5177293.96223114,4852738.34736719,8640039.88189472,2749736.56173721,8706282.23852436,10390749.4782667,6615105.55330206,9288502.62417704,3181994.40211308,2145090.08674549
MB_1114,9375790.05523732,7433017.07790961,7796347.72165873,6682329.2863983,11165507.3844655,10100836.0826343,5787240.84437666,7310296.72696957,6044681.05618379,5698195.69336119,6048476.62905762,4189110.45843657,10259574.2005555,4897963.54555742,9784493.24964593,7180271.36587935,5605832.87750918,6830367.38001639,8771279.2438202,2218233.22368949,8282832.13134927,3534141.83131504,8632556.06836701,5047031.86225293,11542834.9332877,5822459.46751694,9037040.42963698,5011146.5933075,1247604.29310516,6590248.19730792,8401968.63298052
MB_1115,1824423.51966888,3866374.97241739,2453533.11354764,5402088.22945163,7176691.94683578,9415821.86114457,10203253.473017,8059717.16543606,4839349.17934708,5760962.18019866,7889787.89711843,10049246.6079213,6903780.58013165,3582144.83392578,7658122.02160234,10729564.5488251,3982130.42263108,10068706.5257786,3966715.70185737,8103109.99332643,4653353.99769664,10127927.8291552,7935371.84864966,7540807.4316578,7555563.37610129,5540411.93732894,7224768.7978313,4888177.3053444,6478709.39931724,4965961.46725509,10079723.622454
MB_1116,4377368.88070938,5008620.19948944,10543638.0714825,7274701.62856848,4930365.4819403,8101100.8525073,7272788.78547173,6279763.35635155,10555549.796687,6500787.69771292,8372338.69107286,6769050.17328737,9162850.24745185,7895183.12190242,4589174.12901839,837880.367121481,7507308.24103144,9899095.47231464,8103406.83934918,3445045.69763511,9783244.15198409,3806746.4271147,6636247.61971958,3629431.19125497,7305817.88920516,11892735.8899,5347854.67196513,7646254.44476584,4290387.42228028,3444772.94793722,5938162.52164915
MB_1117,6486563.64700347,15562283.1569244,12711854.4966133,16023641.0429067,13643603.2109624,13965966.4259777,6938996.13965022,4625673.28987076,18175168.4027171,15083359.2109336,15636268.8098419,18897207.8115375,17621536.7245696,22738993.3777979,14206240.9098026,11627187.2182265,3262577.04408342,18017605.6808657,19551873.5255577,4759626.09367703,22878331.3943687,12970573.8132346,20058194.2191937,2405989.13176802,14473630.9746486,11774559.8309544,18200966.5702161,26055393.2950662,21347688.9678426,4759977.80063767,18542441.9378102
MB_1118,7736993.14679841,8121714.22332961,4425043.81324101,5558197.28849741,7647917.85359193,6631625.55910281,6805437.45755153,2365754.28437719,5598583.48570912,8041404.69096221,4700770.81359686,2495482.31073145,9109243.20977297,5904955.63138159,5042085.12352636,6097629.11005871,4705202.16063496,4244129.32688069,8613736.45993589,3492997.49573274,6377168.90829542,7801082.33627733,7434397.68516593,6433321.13785936,4704166.70063461,4107403.71454554,7371145.36991482,5794523.8465664,5758041.05335431,6599613.76858306,6207678.41156168
MB_1119,11750979.0765283,16224982.2102011,5044746.77622177,10879990.7310592,10943573.4804758,13238999.6554784,11077764.4104299,9695549.82745196,14321976.3047642,4853940.44521733,11626198.3119825,7394987.58096368,13084318.5937437,14582217.4510377,13615079.2190241,8867061.47271955,16282446.4635509,8571137.23822228,2946113.71546887,10006942.1155977,16586316.154717,9342525.55185525,17462748.704257,1515768.39937796,7604589.69684169,16795173.0052795,7529022.1456876,5999465.46072116,9858438.71138731,15124482.523069,8696484.45694745
MB_1120,4248189.11985283,1692841.02510127,3277532.46981469,3781387.47097701,4065403.97895818,2048116.74309192,4510969.71451542,4364537.29460248,2844266.5828575,2079477.51805411,3474101.80340748,3030662.11340525,4427470.62993784,2823985.98067492,3660211.93302099,3677132.29961694,3127890.13445618,5477776.57429198,3141631.17404595,3486139.28674914,2931683.31542769,1626028.4441818,5099984.36184288,3628735.27572475,3654395.74740727,3095660.63184011,4047748.53758542,4010490.28380743,3894466.44906708,2724298.44168023,2827200.15005025
MB_1121,4530305.04217052,5179320.29497474,3484319.61837308,2753692.53119741,5528219.77372965,6270094.92004167,4748728.99253334,6914840.82661434,1295097.33727528,4276623.12825081,6138067.32238565,6017167.90413528,4982370.62397605,3040844.21410425,4637113.77184073,2730907.08648858,4129367.04837692,5662734.35617057,2925529.5308818,5288541.64027043,7164713.68028087,5249357.53915547,4634873.40576851,4183108.98814223,6529954.64182434,4752121.40930273,5113128.02390442,5093191.27351804,5135395.89156819,1106083.8114941,4714904.94703782
MB_1122,87785296.496941,39767989.4864274,75688163.7802112,119280799.277077,79860176.0574304,107946015.133729,76617913.6042171,2467728.56005599,104228255.905851,102113883.38237,174415519.509078,148368874.149682,99386002.5394947,47374626.7447921,82806643.8371015,46936162.1870744,56456406.6571738,124959410.271929,93495527.5518809,90028196.1266871,79415556.0650854,27528323.08992,34635505.5312422,126090077.735565,62047710.079265,67221081.4417464,69756370.297947,89653790.6038951,119021737.956072,86906502.8991888,95174295.1983476
MB_1123,45657868.1279221,45679277.0075065,73274498.9483555,61774785.4373388,30272621.0654059,36762860.7665262,75401753.145733,758024.771827951,29798086.4764225,106972322.516859,27131645.3535933,42728898.392086,40975427.500367,108114263.749374,103387829.361631,104653385.321958,72081646.6350763,23140387.0590046,81592362.7071296,39296367.4406369,24255860.3858001,60419076.2657427,84814026.8269465,38862199.9180735,6553717.12413722,50052032.1503068,103498410.993247,70558853.8916605,111407985.906723,157323640.776661,93890136.3393102
MB_1124,7583556.42174794,23774809.0830733,27753985.0545158,10476600.7310159,12461196.34732,13416105.7254734,10318498.3880924,20345272.5985624,14470316.283815,19171917.8682223,5810582.69859831,32482447.0680352,11487494.1630077,17748331.8769592,25697816.3186163,27704467.4853521,15111130.3215221,27586624.9877676,21154862.0809606,13716677.8083783,23386338.9124715,12113826.475393,25651477.0523337,7997060.9239584,35573596.9132254,16302801.6516334,11277252.0521066,7821509.58275771,12139588.3099424,23626386.7285723,19499304.1409265
MB_1125,17576595.1015045,10436435.9681238,22250128.9719511,4751981.44850579,18858856.664744,1857774.55502024,9052683.7127553,11499013.9461519,12606107.9959294,19912305.1169182,14839007.4954278,12740286.5575987,13823204.9317201,12685871.1656604,7542860.78437822,13914525.5854118,11263195.3602272,3961931.61567325,10694752.1459877,11476263.8990291,11280363.7657437,21832407.2237284,11672535.0274469,8761134.47886962,12819983.3501656,11824491.7930964,11931323.0612173,5098205.46681813,18706237.0555695,4020925.04847368,5581057.00094111
MB_1126,3245045.36707167,4221538.64283318,4192208.35381894,5036551.13398519,6755990.28984153,5974059.81545462,3622074.03497236,3237667.40272694,5044712.93071999,3714640.69854645,3632669.31237951,3368643.88357828,4716995.31941465,3880380.15641007,2735009.5969257,2967279.12059668,3013102.63037207,6690222.21369365,3086785.35224433,2090444.50858167,5504956.73104903,4805042.6747462,5079108.49565709,3875894.33516701,5426040.57106123,3405279.50433665,3555846.62478767,3235020.30747152,2616024.13754037,4771969.13046216,4556056.29017349
MB_1127,24058592.2986368,16693443.2220622,17684603.8767158,43459168.8455322,20667969.6146389,4731496.29264395,42694345.3574947,17625629.9869531,445775.716892112,14009552.8884633,25279766.244059,28193976.4869348,29266735.7125398,9066211.31006835,4295163.35789168,13164758.5044201,27912235.585402,9812146.23714421,62013076.5267464,48487539.6684138,42308408.7551586,39983820.795348,19879710.8015213,32165298.7349981,27181957.1210905,34881576.6182767,41531408.0936149,2513313.22610022,20670146.5930919,16990351.5552731,27940444.7133583
MB_1128,33375502.1410513,1417535.46351427,27760655.911142,17214904.2442183,17600211.998681,24549749.468796,14305927.6011346,23141532.8940832,19480460.2178284,25493792.2221813,167356.100759298,28876039.3881895,33238029.5969638,21045799.6621271,23762062.2775903,12856245.8751429,9919907.00366569,726899.900052365,19840388.107858,17803562.4766125,26492265.6089118,18520246.7726204,8153401.63323189,28663697.826735,20458073.6513778,19604685.3898679,16320017.9152804,34080488.2340235,33787997.436966,28339517.4947918,26235898.205092
MB_1129,14069757.1694909,899799.710743297,4259225.39648311,5725904.59713119,9532754.63491017,10135007.3410315,7222523.37158811,16928588.961582,12124895.2112525,6455956.74576816,10281112.152774,6841534.27273925,1485371.32659031,8917509.92860015,6493056.14948616,8394478.03471661,17043569.3516714,2060471.96315925,9239656.35321316,15082786.6319139,9854501.4901051,6636030.75919999,9807483.81778483,11351429.5181558,9029887.51354272,9123868.25946588,9231489.03123294,19193813.2597313,12330571.873045,6956243.78838103,12862639.016004
MB_1130,840443.421922036,1212772.50084067,959466.418413963,656557.679462702,1351212.17503249,1389807.97446732,1189615.78472757,838982.156303549,1432810.53045947,797636.088323931,1377958.17259127,1788745.03547855,947651.517698077,1478478.81667655,810993.873800162,1385165.37356458,1945053.02124133,1043447.4585451,1087451.75278789,1442743.95343641,809277.292830952,1380549.6189908,1578956.21252723,1364477.20779922,977888.645271686,751911.126558104,1298608.19837761,1454476.178572,707566.020382373,632422.298376653,1499663.98399568
MB_1131,5283449.48737717,6462534.41295507,3427431.88573077,6937273.34915014,3755396.32909108,6540453.02190625,4742336.47205001,6998816.59869084,3359046.78080692,3901735.9153583,5836648.92385933,3058783.96943592,3765616.70930855,5458628.67570608,4787908.93274481,7717578.0682382,6742591.53366769,5684576.45540853,5679730.26778079,5300311.13978798,6369687.23097691,7031276.7374764,4337168.1757187,6223770.19549241,5322721.14525484,5260823.65577561,4880958.7364208,6128419.52382056,5061928.95941848,5760391.15253237,6349984.723416
MB_1132,5103364.09482249,7157957.92540892,5684548.60791098,4985546.54169821,8760693.37331993,11721245.7499016,10479486.5692302,6225190.12141773,9459372.72973951,6328097.62679684,8999863.36071354,12231921.4234017,2331088.20583022,9740020.10249009,10200068.595552,10774482.5531962,8524080.7052586,4167574.49393754,8470145.53679669,10935100.0936659,5454911.85926198,7758667.20164293,7142896.27908454,3925378.40090838,7044963.10259838,11468196.3648982,5974479.81786744,4348057.80416872,8781129.62977979,6871204.97808995,5732443.51455172
MB_1133,11141330.505245,4082509.4260148,7462069.48178192,11451847.3412559,3681537.06793723,7327042.00318892,9658228.25810144,5474962.59034897,11030919.9886041,5195586.40326941,10514590.4803292,6148046.46515237,3602482.5803663,9411569.37789088,8336036.40276281,6719573.97681189,6810083.79550854,6522128.93912219,12651012.8707167,3649195.79268812,5099981.35651194,11427009.1271082,11262153.9442029,11341899.473226,5542548.03409663,10657487.0809105,3874993.48614454,10871843.2074559,9649333.36372052,7667229.12376948,8076412.51182796
MB_1134,264076314.906616,975855725.851279,363591633.617527,698309454.637058,362150008.453629,297573765.400509,851548960.441038,611912536.670245,439479256.202921,183465295.165341,659128604.013893,461141148.792633,535979336.712899,812139738.159483,237636199.25102,439562990.750078,715004248.054715,545769500.120274,310811740.677907,182280003.876421,365402134.042979,467093842.366287,530867776.824046,385951357.089934,634838602.559453,474529341.735628,467904734.002917,504165695.846497,527421026.950209,625337498.468894,279810441.247662
MB_1135,6574479.80809499,9116855.04440146,5323209.54487654,26565119.4757888,12026207.4691565,8387331.11299648,40256056.8739626,10262381.0142157,47767151.7182699,29587415.6876514,8030158.19239817,11629844.4369846,21733871.8629332,14553405.1698121,16062910.1304521,26738395.4916558,7406823.49339121,5341427.0577121,78356702.5463441,64636738.3354618,8591923.05419475,10593604.5588356,46747241.2542077,9051554.60085731,25380530.7695089,24050897.7367365,8350944.7843999,23574407.3277882,15142659.1478054,6310629.62518417,11807960.3310551
MB_1136,7406434.04977508,6564239.35020545,7717824.83054236,10200815.5728541,5288160.56394187,6235059.84636963,10033519.8720251,7774682.91761782,9885282.98401835,10859306.5773992,12581988.695511,8982858.79346021,4090798.80051545,7036416.85906729,5154894.37774897,10453271.5556046,10255982.0703546,4767231.23982838,8823440.6028609,9655454.29725605,3442873.04467366,1638917.81475928,9710259.34663195,7509210.23953205,7446252.82590237,7106191.27391828,9184468.58814335,5834037.72683136,3765338.29181008,7280487.71338689,5260789.1114704
MB_1137,7724139.08606541,4512489.01023329,7942149.64206977,2851316.49008771,4514930.72471715,5667633.15722471,3414131.04936887,5418146.71995466,6752838.13416732,8491438.78463726,5723449.21106318,7651196.57965663,4998997.40953602,7177707.83560595,7862771.74853653,3421889.57438942,3187179.02720833,4511840.81646299,6595413.4505513,9698477.78831916,5417859.5930546,5563401.26760965,7561312.22113766,4076776.169953,10963777.8193718,5755923.44285739,7791273.11549117,6597074.93324145,5681940.52345184,8749670.38929189,3214402.07514486
MB_1138,8875655.6877974,1996469.51580517,14621223.5964551,6651194.37263424,12488537.1383662,13647710.3060337,4033211.81069857,3745587.66025313,7682811.06916649,3152069.2242433,12199454.2358295,3618545.54684402,4943812.51251254,12546197.1987367,6921876.87662901,12454649.4514709,15349855.8934805,7230796.14263619,6764367.76547909,12814305.724958,11871302.3236835,5581388.6324583,4922924.34051971,11394965.4429391,1590180.75738463,5173078.44033966,16804054.452887,8847596.82380934,12612074.3713459,9392714.26650661,10614519.3166597
MB_1139,5938585.68973721,5645025.85430982,4631780.8173271,4745207.12241227,6719607.37988633,5212867.94815403,3432618.73533117,4070903.99058033,2768519.87551535,7547132.92105839,4290243.30142463,3221609.45937183,3904005.22983984,5662528.75259386,4872236.66400552,5181410.03558415,4006616.70505442,5142073.84749626,5176528.53229874,5661024.13608533,5936271.64579741,6814831.84677541,5339074.32934124,1121377.32941052,3377300.31187555,4953268.92171848,4591701.62807629,5631248.38342551,7413452.12156548,4304711.21750869,4309183.3183282
MB_1140,2048171.8818529,8884010.43563639,4175637.41979991,4290052.37053845,9114325.4446381,5543099.66237739,3487901.13526606,6120407.48392577,9854611.634867,7492455.41641582,8814941.59414203,1978145.13729891,7574041.18631912,10119106.2383771,7976748.35233462,8129361.24216791,6368104.96711023,6145644.29682174,8401729.83213759,5750704.69869775,6939529.53176788,4283568.30317702,4621332.84082164,7470536.94334359,9166166.13446173,6881084.00197168,3197686.24569085,10117132.3528739,6509837.44782913,5518190.07747728,2529779.63726947
MB_1141,105265200.489339,67854121.1878432,111067980.137319,56407842.5332865,27959644.8457111,69502252.3167429,108609996.211578,51987609.5444984,13731386.395442,39485668.1941694,62832048.8452241,23283186.3229225,325876600.363575,29667512.6915447,115695546.997719,137896864.408595,20843981.1070173,433176208.582079,67208390.0018698,131890670.223292,73900073.9769178,71436880.7451146,98987883.432761,62259714.9809818,25376701.5110874,57189013.7021362,130565003.287825,80578112.5097253,39475574.3700209,123444399.402292,154127728.14849
