Class,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,Tumor,NAT,Tumor,Tumor,NAT,NAT
MB_1016,6840674.89718568,10507560.2464814,18051518.3556873,9316056.17372118,12528020.570229,20044020.528286,9642459.30517995,7410278.24316798,14201574.8016236,2878145.94729878,8460577.03620529,10702022.2262339,4249237.37713291,6754858.91484782,19404707.5603501,7667282.10392537,13449545.7138752,16019085.8976409,9704339.00831488,21073885.8773768,10276143.7263155,18119112.7204068,3819341.84813832,20155622.8164903,21480403.539301,10060053.7610068,12394781.7273903,10142726.154129,14784801.9821575,8869254.40104992,8666804.04065253
MB_1017,13947988.182725,21731278.3417659,12172400.2155951,12980323.9278023,15952788.7627213,12518499.3902294,11924294.5469678,11026170.5103036,17778600.474166,16213778.6922399,15645139.284564,11848766.047342,16629255.6532437,9195050.77747326,13571554.8536887,12611920.711065,17249199.1043284,13473616.6956792,15118255.4576457,15055255.2153012,16959385.6547924,8857102.29208571,16321835.66016,2855952.88363127,19105954.1125836,15603061.8740806,7231827.58935309,16439390.0466691,15362741.0797569,17308490.3647476,8033251.10841263
MB_1018,5446931.10548943,4290385.59553544,7708546.83497155,7419066.3513198,8979486.39813554,10081004.0932644,3364264.8184857,4102249.57263839,4705614.54716607,4044289.80787372,6485897.31234264,6205614.75677475,6818629.7831257,9341219.05467535,8879553.87738537,5648602.52118148,14185946.068041,7313502.89486915,7188368.42552443,10628075.0940632,6694393.77021499,8179320.76288649,7540475.55179898,7413301.13707192,10707379.9769217,6867605.71825873,5246684.25289639,7961659.79319505,12365099.6566514,9314466.65226201,6736101.39579454
MB_1019,223647650.622201,49906035.893328,7335886.95709851,98631270.0613923,806057037.396803,15253529.3548974,8651379.97609952,4455490.69663115,124192610.37388,13198089.983445,69016724.2592272,9149019.71559429,4551040.13544783,63294569.1244628,6276566.42764902,12867663.7755704,36770027.3241075,6637275.22433222,6835469.22984706,103671053.185056,19965622.8438643,21771986.6631755,93774352.192526,7626277.12239053,23850635.6337272,35335093.5430268,7257624.44643207,76668564.8134837,59912886.4847829,9546580.94773935,5895791.67406127
MB_1020,6365041.65319952,18777937.5115809,1347432.74697645,68379441.7963715,70552904.4258756,7615196.78596285,12441334.0292314,19294558.4895603,7690074.80895008,11832194.2287263,9358320.09718767,13878102.3763443,26402794.3123029,4615673.49024791,11529185.8468641,21519591.8337795,8908404.23676042,9859354.86406511,1657508.89298077,868701.410712443,6947089.08830663,15854622.6964628,8860751.44743823,14904734.5571072,8062877.70238588,13767310.5007815,1985278.99848503,13559334.7491802,12553534.7603603,17313046.4804437,9845674.21638273
MB_1021,26265766.3010408,6280939.57031639,16805468.4339812,10362453.7744104,16404238.1331221,11502583.1097452,13550281.3415109,12294319.5216544,18224276.4750872,18571342.5761635,9593104.7655284,12962325.8891984,11988483.2317473,15391695.66391,14245020.6850774,13790339.2338385,14329227.1593032,13922151.961199,16075916.6954718,12223369.9606353,11508588.4606743,13863411.3327277,10060928.783431,9917193.68688517,13587986.7458588,28325470.9486372,10667203.2792439,12374003.7497656,10902180.5157447,12082814.7407572,11473922.3690651
MB_1022,5679595.11708414,4552892.28863087,8929970.83853893,7881689.21556682,9591858.72416025,8015500.39893286,8241261.43061377,7926962.13401409,12296897.9119433,10965414.9990169,5607717.37772207,11088624.8716076,8207451.9799276,11106798.0876773,10625412.4242762,8397802.67905236,8809506.28845499,5809993.52166961,9843662.53772151,8279423.69780333,8179614.01777809,9756307.68236076,7652005.04048553,6377007.7925781,9155704.70131262,14389359.1044881,9259443.84731744,8455039.19198811,7557831.91176169,8006380.08511128,6964116.80592526
MB_1023,9612117.53856916,22264803.9008502,20928881.4579765,18036638.7691133,21848837.2179008,12483860.8501357,25598775.2328856,25405046.3229241,5962381.20671066,19519268.2251186,16722157.7877192,22604170.0304562,48111838.6251416,14775264.109642,28780263.9292572,21274517.5165217,7677045.53243207,28772633.6471367,6558951.15851894,13398296.1146178,6202714.73189211,31196810.0121655,21999449.3502327,19316269.3728543,30280936.406743,16291347.6450369,21750438.4448548,23651663.0042435,48548912.0948935,11788841.2772592,3293982.01502431
MB_1024,19707280.9730522,13258865.3025548,23438432.4113643,25106843.7487195,22710684.2928903,17575319.1033889,22634552.6205144,27455070.0361787,19799103.7917441,21428705.1402426,17182556.2055771,19251348.5443209,20695964.8386661,36559450.8157686,13586158.8742329,16160488.0592161,12952696.9086466,15503169.7890269,15565646.0978028,15041947.4825389,14191757.3439535,12962898.3191488,12917487.2111352,9026573.29576931,14134926.3232579,20648218.3808195,13140807.3897491,17538239.2009045,18992563.2415656,27596793.9416406,1795642530.69663
MB_1025,1627467.98642946,914210.382850062,9248.42193090846,988293.541671429,1645940.95764974,709685.168136792,1022805.0306494,778938.798555681,1548969.60903211,1294111.40831643,1838648.23377853,1019777.02188267,447348.593912265,1327089.67430903,1873136.93763272,1448180.2136527,987552.823371649,2362545.1043724,1227805.56487435,756055.182585686,1138099.45516217,1507613.86291658,1114948.53006841,1049120.72435375,754366.241345117,992234.260492109,1473933.18508819,1146481.00944654,1002806.03986089,180783.392064951,1533591.56694593
MB_1026,3334472.47660679,4344691.03236882,4227096.2385723,4490169.51209576,3298570.01583893,2398729.35259039,1903759.52793393,2791832.77727477,3576093.08016189,5253347.2855483,4958525.45943532,3997662.38975074,667633.772987265,3721707.17028664,4287642.11184302,4010783.23046725,3135899.19332871,3694694.05644442,5212816.92837414,4767172.64206499,3738081.86223311,3269883.64519308,1439534.8160802,3230851.79089554,3468932.08861314,4404596.06122871,3105230.37465558,669057.564646438,3228877.32285335,2083747.80610812,1769165.52320235
MB_1027,21765624.9285499,62205732.363677,19679230.8696812,39623022.0417148,23117135.389185,15063267.3058509,39893438.639919,42607659.4010694,7232142.3533937,50291628.7273136,52501591.3561539,7385806.27680295,26623988.7486241,40203660.1515467,39336297.8494686,4659879.87044015,42440487.5551779,28620505.3017209,28588307.0514179,44360629.83308,43660872.2409825,41279243.544105,43716836.1486463,20543469.2693314,41099168.5250038,2429318.03153804,25225221.300739,37035492.5868182,12963245.8502757,23398365.4035997,19035146.5395337
MB_1028,13228679.7121623,868277.895113965,16285695.6214848,10334194.6505828,10352544.4167696,15319071.1529206,8068240.73815006,10036189.9324169,5664438.14109277,9664211.31957555,5186096.04829904,4353188.17074421,11841613.0019988,11971890.3318966,9948281.54607423,12411021.7964416,19004374.5219725,15868047.1957077,18981776.14489,8824421.25245045,17893454.3307416,7826157.95320439,4962879.73786968,20830154.8594949,13893373.3689846,12268394.1969004,10973959.9380918,10529639.7394213,10762517.3257911,5733864.79496981,13519371.8621066
MB_1029,747777.192038679,943552.217694574,1773851.8595774,564217.450608799,881655.991076844,1281120.84345425,651127.299853821,954331.614830251,1285788.89638238,646888.12645254,2144993.12811529,1492210.42890606,1412148.0809713,1016744.6287687,2481337.06636999,1556394.22930107,768052.044489768,1597860.18295712,1008167.86859958,1576631.90330515,913438.893302661,1091691.66127842,652337.602090449,135940.067807889,1321700.12196513,1886604.76333033,1350509.95398124,1629253.19986667,597222.804633181,1175516.61180319,2112172.91770041
MB_1030,1229444.59998382,365351.385119248,1238557.13381689,902733.822894934,1037560.33001295,538729.299254819,1572212.0144952,2770404.45709956,1850579.82609351,1773516.04197634,1329618.26040645,882531.511280473,1122635.11406565,994833.924516842,1605407.92640685,492963.736497612,842423.826058832,517381.809691226,936580.326359579,1616455.91877119,1414043.8728257,1901466.35462076,852657.412395038,2270822.81494588,1212098.41015272,1377617.47477614,947372.166962463,831753.604515164,1145920.14111378,1621838.61736113,2442451.62470256
MB_1031,5165267.02578069,6868955.88252194,7457758.04621554,12982834.8503986,8350334.17997602,6120849.98998417,7967436.50528221,11032033.5790927,5184135.79239119,6148824.94470623,8628569.34256989,5548364.53142978,4391902.13769373,9889196.68231686,6453765.58546084,4570925.51071423,2738933.34446961,8122750.47582921,6659912.5028419,9587030.0851297,5187723.9209749,6160034.38889392,4116834.565568,4784607.56231384,4417626.26322266,7840348.72887882,6019792.57000234,11915733.0540927,8185848.69866763,4814560.36758009,6565733.15838739
MB_1032,2897721.35751902,4540400.22944751,7764479.10178974,5737969.10830451,9129251.80931826,6495922.8819,7962241.77496948,5285018.27592773,5674180.19774733,1029701.2957669,3714732.8332266,8465145.26338782,8011141.01899716,3302534.88316063,9309704.61882257,8231759.49592702,3261772.07335992,5881661.59513818,6578662.12628709,6026125.80537588,4308475.47104601,4275317.4958075,5069259.53191694,4119209.15509974,5578465.73097618,5101415.66307612,4069600.19615305,6341461.4465163,5800499.66768048,6434037.8756792,8353797.03747563
MB_1033,11108457.4453861,7557654.96752495,4587751.65896979,7044759.75542597,8022505.21143518,5828386.70066832,8397524.81356412,4905129.93801427,6784371.06828481,11988281.6501741,9269113.56750171,6640629.43821378,6618771.16072605,2660169.32240705,10242898.046998,10294854.8845331,8805329.04548508,11996771.7862084,9168769.50365586,4304427.73505981,9473886.3198142,11690576.7761226,11258113.9203082,2653174.06156453,113589.549456178,7088828.5041233,8095426.43663718,10934309.8971654,9785880.00651897,6184962.22428026,2016188.55356492
MB_1034,51737537.4029789,32563502.674718,5035169.86037945,22060165.3578328,2624946.63262299,66772366.9568516,41694392.4192735,23608227.2732911,31706771.250601,17502862.2482992,68818540.471487,50572894.5216522,25125053.90395,76976984.2488827,58759885.1225156,14337772.5298862,38231240.4932252,27962727.3443284,41340618.4215743,35367760.3640678,79126982.8746311,26203571.5754079,6946318.36607955,45732299.3758357,30059785.3951452,43506375.3977538,23292286.7885802,41195135.8866751,17142940.8202245,31242203.6825068,6765728.64963355
MB_1035,46502727.1691545,15389623.9068155,13353960.8573415,39618129.6311437,28440314.9087161,23038131.6372972,22409521.4337092,354716.023877341,26149305.6610559,1279104.62237287,5568074.47119496,14856667.9562257,22502633.949901,25216799.5177189,24316332.4178582,41100433.894186,20496482.6100539,16722160.0035108,35974411.0109327,43225978.6855925,30902805.2266265,12841798.0121663,22655181.5313192,36491865.850741,40443256.8363426,38262815.7480154,32159102.5013389,23491829.8479705,35209418.034643,17066997.0943148,14483197.8387852
MB_1036,54046058.9078344,56733913.3948529,82850520.4408867,40847990.8835421,45737703.0489619,15431517.1804415,58281787.8790082,32121653.4608996,11860478.5042812,48701102.5365673,40450669.2241645,79299879.3345408,87968458.9248029,50475993.6554386,54520064.3891536,26631681.0056497,74972323.9994084,4090818.26392594,47774371.0228504,64852138.2921413,16059243.2736902,53209998.0910846,82135538.0121375,44006626.8533227,86653838.9379394,34767923.2104035,53388256.3834089,5750727.26944815,78263187.5484893,72520558.2722534,37876275.8294417
MB_1037,72128272.2126773,235117807.841862,228314647.282777,124097416.991247,118993813.455532,43050434.2053334,85347897.3578749,134739058.716247,188930616.761401,165596073.165396,206687810.777034,27582761.3321604,132225360.522365,169878549.12458,195812796.998499,151397434.260005,163001448.375715,140076274.772016,276930491.577501,77274168.3543618,107511898.063441,177104723.8936,98720712.4802694,102774074.106773,44970515.9105907,164649966.140896,14885621.3287386,170357434.676594,51198517.7016542,172762389.191088,118541392.643509
MB_1038,7120330.31368011,844512.753774589,6928186.87688555,4676750.59730949,8249833.97405609,15632104.174563,2769429.80639437,831791.534567214,4276143.86589809,15179797.6734132,8282510.1022719,5652025.09486392,5004363.73833486,3582090.0752329,8810933.52163962,5776818.08055355,6478426.14040667,10516482.3928246,12598974.5525645,15039108.4139153,8860065.25889796,10699050.8574427,6992340.88550263,5624055.5553243,8291596.97632713,6685377.9598836,3782790.96179976,4752128.96841847,10973412.9114188,1333009.50782613,791372.600261581
MB_1039,7070244.00937274,5654921.3867278,9912005.84738457,7368197.12669967,11756157.135545,4224595.82072036,6822378.65559618,8225156.90541246,6153140.47222205,7508420.45488676,2493416.04738067,8889609.75952199,5871409.51021554,4352535.30933239,8925210.86223813,6242565.51420457,6799983.3071956,9176201.18234586,4855690.23423892,5096387.52147609,13568873.0582993,7226018.27791032,6808333.39041335,3598347.67056036,10920993.889876,3815999.14982549,9963433.50533139,8916970.96479453,7658318.00086082,6157410.2669106,4129804.98951063
MB_1040,2523499.92635889,10947105.8857396,11501754.0914627,3521529.13768122,13338330.558354,2266458.23156697,6181266.38556839,16150404.8310868,12031507.1303984,11936871.9856569,10340211.7914916,18440236.5382146,11650805.3651557,9191398.65237655,24119711.05518,3580819.22648377,21990152.8682385,14178334.24377,10809980.1172142,8791160.90191474,5427619.56736323,4272154.22292426,9737516.648925,14698814.6668107,13434736.0528441,17421432.4642658,13531474.3781351,10019955.6849421,2653291.15850414,15419968.7566283,12257250.705892
MB_1041,8314424.2164896,3477887.29558334,14385821.8055329,5874265.43071095,10855610.4509622,4396745.05103031,13942475.1318131,15070092.7590021,12518722.3303207,23446584.5684412,15625413.0084952,14879901.7557918,22578665.0724332,14866186.3898959,174764.944682004,6225696.95426014,12078931.0898126,12945561.3902868,2575688.70055162,8256134.57857227,9386530.69703468,11997415.7512082,7705085.02366383,15880343.7094811,18666287.5613589,8083387.25927127,12962253.6564987,5719524.389186,8714086.31053072,10675320.4272533,7486950.930823
MB_1042,3768786.15334855,3832352.8060838,8572240.25564971,5424914.39306991,1532467.63427199,3999231.61649288,4707439.96201109,9900191.88410132,8534823.14927663,2147675.17340136,3719639.41055193,5072213.36537501,5112272.17507106,7546735.34277055,8290904.51578345,4204252.88572762,5284239.00644314,3674758.1784576,3257899.42845705,3736293.63930181,8729151.44012262,7708000.64739722,7928076.75583951,7056549.22628564,5847127.77250666,6183008.48341433,11224865.0764644,3371259.00837066,6225686.2327022,2785858.81307082,4740483.26562079
MB_1043,1355675434.60572,127631094.770961,636178647.022238,748544563.838396,1569042030.56942,893913831.1121,1175144652.94524,380740768.739014,858925941.503094,927888376.848919,878450356.129012,1531679449.38109,634086598.899034,868195950.290492,1399916730.60853,912994953.547538,1446523015.45724,162411044.217409,1015528564.52658,362453739.060888,794614555.406205,770412378.61179,644077717.337962,489345490.914019,888496640.34242,1064103063.6328,2052527174.97104,945415706.234164,1005472206.99261,1247513453.39532,1707573224.29297
MB_1044,108528051.173194,150004434.885083,55341212.2269701,14690884.2019255,107413672.516982,73967986.427371,21782191.9391127,111278275.892188,108170073.581219,72708334.3417907,73328687.2622516,152614578.925373,92766177.4904924,88766393.64849,75990436.9655424,58103829.9687969,91629392.892718,70720732.994943,150128155.727455,110365812.72218,47043162.9924047,102196284.840109,85212446.9593567,75782415.5242692,25429621.760806,64406150.9689987,197586930.273251,66930305.4873971,66016929.2165846,118265001.235638,70634523.1595956
MB_1045,115288846.915469,27060947.538408,63996167.6443597,74493114.7463143,211972996.927315,158338958.074418,35125352.8371266,77823612.0212449,72101600.180043,59846353.7269449,199560046.177706,112789471.856972,68944407.2350244,148758137.994417,64089871.5579282,47349979.5999143,119612410.187457,38417009.1832018,71191605.7504848,112479545.996727,140275538.12598,205164607.692842,69460732.1488108,48801460.3808067,53673172.6169666,73544082.7180509,416504255.858802,118561491.440901,68815152.440898,142066641.639474,85843884.8406729
