"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"P09914",1.6158,1.57,1.5626,1.5843,1.5975,1.583,1.5847,1.5801
"P06731",1.6153,2.0307,1.9963,1.9972,1.9618,1.9528,1.9454,1.9385
"Q9Y6M9",1.6127,1.5199,1.498,1.4822,1.475,1.4557,1.4486,1.4431
"O00748",1.6125,1.969,1.9674,1.9941,1.9596,1.9487,1.9377,1.9309
"Q5HYK3",1.6091,1.4752,1.4511,1.426,1.4148,1.3967,1.3972,1.3943
"P80217",1.6087,1.5002,1.5,1.4854,1.494,1.4884,1.4811,1.4761
"P07305",1.6064,1.4617,1.4566,1.4339,1.4102,1.3966,1.3879,1.383
"P61457",1.6061,1.4917,1.4695,1.4444,1.4226,1.4047,1.3964,1.3911
"O14495",1.6052,1.5115,1.4859,1.4953,1.4722,1.4531,1.4493,1.4517
"Q16795",1.6041,1.5021,1.4777,1.4642,1.464,1.4448,1.436,1.4306
"O00483",1.6036,1.5374,1.5123,1.4901,1.5048,1.4853,1.4762,1.4711
"O43301",1.6029,1.4576,1.4414,1.4243,1.3986,1.3803,1.3879,1.3844
"P13498",1.6018,1.5137,1.5416,1.5262,1.5092,1.5326,1.5236,1.5199
"P11532",1.6002,1.6282,1.6127,1.5917,1.5715,1.554,1.5453,1.5399
"P49821",1.5995,1.5039,1.4824,1.4696,1.4735,1.4543,1.4452,1.4397
"Q9ULK4",1.5991,1.4516,1.4268,1.4038,1.5383,1.522,1.5128,1.5112
"P27169",1.5987,1.4544,1.4296,1.4054,1.4017,1.3939,1.3878,1.3878
"Q13425",1.5986,1.4519,1.4284,1.4134,1.3915,1.3748,1.3662,1.3614
"Q92598",1.5962,1.5127,1.5119,1.4859,1.4597,1.444,1.435,1.4297
"P19878",1.5946,1.5455,1.5344,1.5078,1.4851,1.5263,1.5169,1.5122
"P02768",1.5923,1.446,1.4309,1.4186,1.4193,1.4007,1.3955,1.3936
"P80511",1.5916,1.5916,1.5724,1.5514,1.6347,1.69,1.692,1.6859
"Q68DU8",1.587,1.4472,1.4228,1.4066,1.4058,1.3936,1.3861,1.3849
"P00403",1.5863,1.494,1.4725,1.4666,1.4579,1.4389,1.4312,1.4277
"Q99715",1.5853,1.6921,1.6707,1.6514,1.6829,1.6636,1.6534,1.6629
"Q8NBJ5",1.583,1.5736,1.5479,1.5266,1.5026,1.4833,1.4742,1.4701
"O00339",1.5826,1.5275,1.5164,1.5043,1.4799,1.4605,1.4544,1.4496
"P12111",1.5819,1.4703,1.4457,1.4663,1.45,1.431,1.4224,1.4205
"P15309",1.5819,1.868,1.8439,1.8112,1.7793,1.756,1.7467,1.7404
"P19525",1.5778,1.5044,1.4787,1.4525,1.4266,1.4143,1.4091,1.4043
"P14543",1.575,1.4659,1.4418,1.4321,1.4066,1.3915,1.3834,1.3781
"P14927",1.5749,1.5377,1.5113,1.4881,1.4772,1.4648,1.4556,1.4503
"Q14324",1.5739,1.5917,1.5842,1.5655,1.5945,1.5741,1.5644,1.5651
"P05362",1.5736,1.4983,1.4794,1.4617,1.441,1.4296,1.4331,1.4338
"P53634",1.5728,1.4805,1.4578,1.4321,1.4125,1.3947,1.386,1.3826
"Q9BUT1",1.5713,1.4584,1.4339,1.457,1.4414,1.4247,1.4162,1.4117
"Q9H488",1.5694,1.4418,1.4223,1.4056,1.3802,1.365,1.3642,1.3591
"O14896",1.5687,1.4267,1.4031,1.391,1.3668,1.349,1.354,1.349
"O75489",1.5682,1.4751,1.4543,1.4405,1.4337,1.4152,1.4065,1.4012
"P02652",1.5681,1.4275,1.404,1.3906,1.4037,1.3893,1.3814,1.378
"P13727",1.5666,1.8462,1.8274,1.795,1.7858,1.7691,1.7787,1.8357
"P01834",1.5663,1.4219,1.3988,1.3994,1.4138,1.4039,1.3958,1.3909
"P60985",1.5662,1.4261,1.5365,1.6629,1.6473,1.6372,1.627,1.6237
"P46939",1.5651,1.4301,1.4068,1.4001,1.3756,1.3583,1.3499,1.3459
"P34896",1.5626,1.7953,1.7779,1.7476,1.7189,1.7139,1.7047,1.7017
"P30049",1.5594,1.4648,1.4454,1.4245,1.4056,1.388,1.3797,1.3745
"P47985",1.5594,1.5111,1.4855,1.4704,1.4657,1.4475,1.4391,1.4348
"Q9BW30",1.5591,1.4414,1.4469,1.4395,1.4155,1.4043,1.4075,1.4269
"P06576",1.5584,1.4589,1.4379,1.4173,1.3975,1.3802,1.3717,1.3676
"Q16775",1.5582,1.4955,1.4696,1.449,1.424,1.4136,1.4049,1.4019
"O94811",1.5556,1.5171,1.5056,1.5744,1.5778,1.5765,1.5694,1.5736
"P04217",1.5539,1.4104,1.3869,1.3761,1.4048,1.3897,1.3831,1.3798
"P01876",1.5506,1.4086,1.3847,1.3761,1.4054,1.3871,1.3794,1.3825
"P11277",1.5471,1.5983,1.572,1.548,1.5718,1.5527,1.5432,1.5518
"Q9BUN8",1.547,1.4433,1.4431,1.4434,1.4326,1.4152,1.4072,1.4026
"Q9BQG0",1.544,1.4598,1.4355,1.4138,1.4018,1.3839,1.3753,1.3723
"P05165",1.543,1.4162,1.4062,1.3896,1.3825,1.4376,1.4461,1.4495
"Q12965",1.5422,1.4057,1.3815,1.3724,1.3513,1.3354,1.3271,1.323
"Q5K651",1.5419,1.4199,1.4111,1.4663,1.4495,1.4347,1.4269,1.4242
"P40261",1.5419,1.5805,1.5537,1.5279,1.5108,1.4919,1.4974,1.5065
"Q9UGM5",1.5415,1.3973,1.3766,1.3533,1.3869,1.3688,1.3605,1.3597
"Q9H7D0",1.5414,1.4309,1.5249,1.524,1.4967,1.5867,1.5895,1.584
"P07108",1.5402,1.4618,1.4366,1.4111,1.388,1.3699,1.3765,1.3717
"Q70UQ0",1.5401,1.5083,1.4848,1.4899,1.4634,1.547,1.5403,1.5358
"Q02809",1.5386,1.6725,1.7548,1.8443,1.8145,1.7912,1.7878,1.7909
"P49736",1.5385,1.424,1.3999,1.3836,1.3832,1.365,1.3565,1.3592
"P22695",1.5359,1.4894,1.464,1.4466,1.4453,1.4274,1.4187,1.4138
"O60504",1.5343,1.4081,1.3839,1.3886,1.3651,1.3481,1.3401,1.3359
"O95168",1.5341,1.4413,1.4195,1.4099,1.4164,1.3988,1.3908,1.3855
"P10321",1.5338,1.4482,1.4336,1.4417,1.4315,1.4417,1.4354,1.4343
"A4FU69",1.5337,1.4193,1.3967,1.3905,1.4553,1.4466,1.4602,1.4549
"P48047",1.5324,1.4374,1.4151,1.3963,1.3879,1.3697,1.3614,1.3565
"P16278",1.5305,1.3958,1.3741,1.3804,1.3573,1.3677,1.3595,1.3598
"Q96CN7",1.5242,1.6015,1.6029,1.5782,1.5728,1.5522,1.5426,1.538
"P55822",1.5207,1.603,1.5906,1.5679,1.5868,1.5769,1.571,1.5707
"A0A0B4J1U7",1.5178,1.3764,1.3539,1.3637,1.36,1.3627,1.3554,1.3531
"Q66K66",1.5153,1.3742,1.3624,1.3387,1.4086,1.4116,1.4035,1.4123
"Q16787",1.5132,1.6597,1.638,1.6508,1.6218,1.6047,1.5962,1.593
"O95445",1.513,1.3774,1.3536,1.33,1.3646,1.3467,1.3512,1.3464
"Q14195",1.5124,1.3802,1.3708,1.3556,1.3356,1.3182,1.3209,1.3159
"O75251",1.5117,1.4504,1.4314,1.4196,1.4285,1.4098,1.401,1.397
"P31930",1.5107,1.4769,1.4514,1.4339,1.4292,1.4122,1.4037,1.3988
"Q9NSB2",1.5105,1.5081,1.4857,1.5773,1.5491,1.5422,1.579,1.5852
"P80303",1.505,1.7204,1.7156,1.7308,1.7064,1.6972,1.6874,1.6847
"O96000",1.5021,1.422,1.3999,1.3897,1.3737,1.356,1.3492,1.3443
"P19652",1.5001,1.3691,1.3489,1.3543,1.3825,1.3646,1.3607,1.3651
"P24844",1.4992,1.3722,1.3638,1.4065,1.4037,1.4166,1.4094,1.4049
"Q6YN16",1.4972,1.4664,1.4419,1.4371,1.4284,1.4122,1.4042,1.3996
"P02774",1.4962,1.3569,1.3336,1.3111,1.3385,1.3217,1.3162,1.3161
"P43652",1.4948,1.3566,1.3538,1.3523,1.3521,1.339,1.3373,1.3328
"P51970",1.4943,1.4062,1.3882,1.3709,1.3732,1.3557,1.3476,1.3425
"O94925",1.4938,1.6018,1.5768,1.5489,1.5286,1.5151,1.506,1.5016
"Q8N4X5",1.4938,1.3688,1.3452,1.3232,1.3172,1.3172,1.3102,1.3078
"P08185",1.4935,1.3547,1.3337,1.3187,1.3378,1.3369,1.335,1.3312
"A0A0B4J1X5",1.4907,1.3513,1.33,1.3148,1.3508,1.3343,1.3342,1.3306
"Q14914",1.4905,1.6614,1.633,1.6054,1.5779,1.5841,1.5745,1.5687
"Q16718",1.4887,1.4111,1.3887,1.3696,1.3582,1.3422,1.3346,1.3296
"O43920",1.4868,1.4183,1.3978,1.3853,1.375,1.357,1.3485,1.3435
"Q05639",1.4851,1.4139,1.3921,1.3781,1.3551,1.3419,1.3448,1.3401
"A0A0C4DH25",1.4832,1.3464,1.3353,1.3539,1.3762,1.3613,1.3543,1.3493
"P01859",1.4819,1.3618,1.3639,1.3977,1.3845,1.3923,1.3877,1.3844
"P08246",1.4816,1.5403,1.6261,1.6478,1.7539,1.748,1.7543,1.7485
"Q96EY8",1.4808,1.3602,1.3815,1.3745,1.3928,1.3746,1.3664,1.3617
"Q12955",1.4789,1.343,1.3208,1.3262,1.3157,1.3,1.2987,1.2948
"P03891",1.4787,1.3428,1.3197,1.314,1.2924,1.2817,1.2939,1.2912
"Q00653",1.4764,1.3756,1.3653,1.3412,1.3172,1.3029,1.2948,1.2899
"P04259",1.4756,1.3402,1.5324,1.5442,1.5192,1.5569,1.5472,1.5429
"Q9UIJ7",1.475,1.3419,1.3257,1.3051,1.2932,1.28,1.272,1.2673
"O75380",1.4746,1.4199,1.4065,1.4027,1.3889,1.3713,1.3644,1.3594
"Q6PJQ5",1.4738,1.3527,1.3296,1.3065,1.3352,1.3428,1.3575,1.3651
"Q9BQS8",1.4693,1.3371,1.3145,1.2912,1.2696,1.2535,1.2499,1.2474
"O75306",1.4687,1.4074,1.3884,1.38,1.3864,1.3684,1.3606,1.3555
"P26440",1.4653,1.3355,1.3697,1.3461,1.3368,1.32,1.3123,1.3077
"P23381",1.4614,1.4231,1.42,1.4201,1.3965,1.4047,1.4198,1.4203
"Q96RQ3",1.4604,1.3739,1.3722,1.3479,1.335,1.3178,1.3095,1.3047
"P16671",1.4596,1.5205,1.4962,1.4707,1.4643,1.4454,1.4366,1.4312
"P02790",1.4591,1.3227,1.3059,1.3104,1.32,1.3043,1.2976,1.294
"Q9H7C9",1.4585,1.3641,1.3411,1.393,1.3755,1.3575,1.35,1.3459
"P05546",1.4572,1.3425,1.3201,1.3008,1.309,1.3055,1.3011,1.2981
"P04156",1.4563,1.3345,1.3155,1.3146,1.296,1.2929,1.2849,1.2804
"P49908",1.4552,1.3204,1.3003,1.2839,1.4031,1.3869,1.3832,1.3781
"P25705",1.4547,1.3738,1.3527,1.3348,1.3242,1.3078,1.2997,1.2952
"P05154",1.4533,1.3638,1.3697,1.392,1.371,1.3623,1.3577,1.3541
"P00414",1.453,1.3615,1.341,1.3211,1.3135,1.2969,1.2981,1.3015
"Q9NYL4",1.4518,1.3225,1.3232,1.3278,1.3068,1.304,1.3213,1.3186
"P98160",1.4492,1.3729,1.3534,1.3735,1.3496,1.3322,1.3238,1.3205
"O00625",1.4478,1.6507,1.6279,1.6381,1.61,1.6071,1.6127,1.6241
"P04080",1.4474,1.7217,1.753,1.7222,1.6935,1.6949,1.6859,1.6796
"Q13813",1.4469,1.3643,1.3477,1.3239,1.3049,1.288,1.28,1.2753
"P49748",1.4468,1.3751,1.352,1.3335,1.3325,1.3174,1.3098,1.3048
"P15814",1.4464,1.3112,1.2891,1.2728,1.3154,1.3049,1.3005,1.296
"P10909",1.4458,1.3489,1.3428,1.3192,1.3533,1.3635,1.3563,1.3612
"Q58FF6",1.4452,1.3739,1.3561,1.3485,1.3266,1.3615,1.3536,1.3489
"P18510",1.4448,2.0781,2.0897,2.0597,2.0246,2.0271,2.016,2.0105
"O95299",1.4447,1.3751,1.3548,1.3524,1.3459,1.3285,1.322,1.3172
"P18428",1.4445,1.31,1.2912,1.2705,1.2674,1.2554,1.2493,1.2458
"Q9NVP1",1.4443,1.3098,1.2914,1.2746,1.2543,1.2406,1.2408,1.2461
"P49006",1.4393,1.3417,1.3211,1.349,1.3686,1.3748,1.405,1.4088
"Q08J23",1.4386,1.3118,1.2914,1.2711,1.2485,1.2423,1.2382,1.2341
"Q15063",1.4376,1.4799,1.4858,1.6305,1.6039,1.5831,1.576,1.5749
"Q01546",1.4373,1.7313,1.7041,1.7103,1.6818,1.6655,1.6778,1.6763
"P42126",1.4371,1.3412,1.3351,1.3153,1.3057,1.2887,1.2807,1.2782
"P09669",1.4357,1.385,1.3628,1.3476,1.3542,1.3369,1.329,1.324
"Q9H9P8",1.4344,1.3581,1.3477,1.3384,1.3258,1.334,1.3275,1.3233
"O00116",1.4344,1.3077,1.2925,1.2747,1.2621,1.2469,1.2402,1.2374
"O75828",1.4341,1.6877,1.6587,1.6337,1.6044,1.5936,1.5927,1.5879
"Q96I99",1.4306,1.3012,1.3058,1.2826,1.2734,1.2568,1.2515,1.2468
"P00739",1.4301,1.3007,1.2822,1.2846,1.3259,1.3277,1.3205,1.3309
"Q9UKS6",1.4298,1.4661,1.4561,1.4368,1.4134,1.4089,1.4074,1.4071
"P18031",1.428,1.2946,1.2734,1.2511,1.2301,1.2208,1.2268,1.2229
"P29992",1.4278,1.3102,1.3008,1.2782,1.2552,1.244,1.2365,1.2318
"O14841",1.4262,1.3494,1.3262,1.3051,1.2914,1.2818,1.3082,1.3035
"O75746",1.4248,1.4412,1.4172,1.4048,1.3933,1.3759,1.3682,1.363
"P56385",1.4242,1.351,1.329,1.3059,1.2946,1.2833,1.2755,1.2709
"P01019",1.4238,1.2916,1.2708,1.2522,1.2638,1.2472,1.2429,1.2412
"P18858",1.4155,1.2971,1.2942,1.2712,1.3423,1.3306,1.3223,1.3288
"P03950",1.412,1.2805,1.2586,1.2671,1.2524,1.2362,1.235,1.2304
"P30041",1.4105,1.2818,1.2598,1.2374,1.2165,1.2104,1.2055,1.2017
"O95786",1.408,1.4069,1.388,1.4082,1.4587,1.4397,1.4321,1.4293
"P36542",1.4068,1.333,1.3142,1.2974,1.2934,1.2772,1.2693,1.265
"Q15147",1.4067,1.2766,1.2772,1.2689,1.25,1.2403,1.2356,1.2315
"P34949",1.4048,1.2852,1.2727,1.2505,1.2506,1.2455,1.2409,1.2366
"P01619",1.404,1.2752,1.2543,1.2569,1.2607,1.2541,1.2466,1.242
"P46821",1.4016,1.2792,1.2751,1.2815,1.2605,1.249,1.2423,1.2532
"Q58FF8",1.3978,1.2877,1.2946,1.3237,1.3005,1.3875,1.3863,1.387
"P10515",1.3957,1.3657,1.3481,1.3388,1.3338,1.3163,1.3082,1.3032
"O75947",1.3938,1.3368,1.3155,1.2944,1.2822,1.2679,1.2603,1.2555
"Q9UBP4",1.3936,1.3602,1.3385,1.3196,1.3181,1.3083,1.3004,1.2994
"A0A087WSY6",1.3928,1.2634,1.251,1.286,1.2826,1.2933,1.2854,1.2808
"P55265",1.3902,1.2659,1.2486,1.2265,1.2044,1.1899,1.1978,1.1969
"P00751",1.3898,1.2772,1.2613,1.255,1.2574,1.2476,1.2405,1.2378
"Q5U651",1.3881,1.2588,1.2441,1.2267,1.2092,1.2075,1.2235,1.2206
"P11678",1.386,1.6727,1.6602,1.6462,1.6273,1.62,1.6252,1.6797
"Q969G5",1.3847,1.2553,1.2399,1.2192,1.2197,1.2043,1.1979,1.1935
"P00450",1.3841,1.2563,1.2346,1.217,1.2887,1.272,1.2704,1.2665
"P39748",1.3826,1.2593,1.2514,1.2311,1.2118,1.2025,1.2092,1.2206
"P38117",1.3824,1.2657,1.2493,1.2302,1.2251,1.209,1.202,1.1993
"O75964",1.3823,1.3016,1.2845,1.2772,1.2748,1.2585,1.2516,1.2469
"Q01082",1.3812,1.2669,1.2626,1.2413,1.227,1.2109,1.2035,1.1994
"Q8N4H5",1.3804,1.2778,1.2558,1.2588,1.2405,1.2242,1.2212,1.2202
"P01591",1.3793,1.2573,1.2359,1.2992,1.2942,1.2859,1.2781,1.2895
"P26447",1.3769,1.2558,1.2436,1.2316,1.2217,1.2519,1.2442,1.2408
"Q9UJY1",1.3761,1.2602,1.2432,1.3131,1.2949,1.2779,1.2699,1.266
"P01701",1.3728,1.2565,1.24,1.2511,1.3267,1.3189,1.3118,1.3168
"Q96CB8",1.3725,1.2496,1.2293,1.2151,1.1953,1.2324,1.2252,1.2589
"Q9UKY7",1.3725,1.2726,1.2575,1.2353,1.215,1.1991,1.1927,1.1942
"Q9H267",1.3712,1.2809,1.2643,1.2816,1.2604,1.2455,1.2381,1.2397
"O14949",1.3696,1.3444,1.3212,1.3257,1.3348,1.3193,1.3119,1.3071
"P35611",1.3682,1.2406,1.225,1.2108,1.1921,1.1886,1.1823,1.1778
"Q9H0W9",1.3659,1.2441,1.2343,1.213,1.2011,1.1894,1.1842,1.1799
"P21266",1.3647,1.2377,1.2223,1.2095,1.1956,1.1799,1.1869,1.1824
"Q9H0R4",1.3645,1.2484,1.2457,1.2236,1.2192,1.2094,1.2019,1.2012
"Q9UMD9",1.3641,1.2367,1.2513,1.2296,1.2133,1.1974,1.19,1.1876
"Q6UVK1",1.364,1.404,1.3798,1.3557,1.3806,1.3665,1.3612,1.3561
"P02765",1.3629,1.244,1.2294,1.2251,1.2359,1.2209,1.2166,1.213
"P55084",1.3617,1.3405,1.3175,1.295,1.2851,1.2682,1.2616,1.2568
"Q16666",1.3578,1.242,1.2206,1.199,1.1881,1.1735,1.1679,1.1658
"P41091",1.3565,1.2427,1.2239,1.203,1.1869,1.1857,1.1803,1.1766
"Q9Y5B9",1.3563,1.2947,1.2777,1.2594,1.2527,1.2396,1.2408,1.2454
"P20160",1.3549,1.434,1.5018,1.5072,1.6618,1.6465,1.6587,1.6549
"Q8TDB6",1.3541,1.261,1.2413,1.221,1.2042,1.2032,1.2004,1.1959
"P36955",1.3525,1.2402,1.223,1.2524,1.2454,1.2325,1.2248,1.221
"Q14249",1.3522,1.3341,1.317,1.2945,1.3552,1.3386,1.3333,1.3337
"P35249",1.3501,1.2242,1.2154,1.199,1.1801,1.1655,1.1698,1.1659
"Q8N3V7",1.3452,1.525,1.4989,1.4784,1.4517,1.436,1.4361,1.4394
"P48651",1.3449,1.2214,1.2169,1.1953,1.1874,1.1747,1.1838,1.1805
"Q16576",1.3447,1.2216,1.2475,1.2291,1.2283,1.221,1.2133,1.2092
"P13861",1.3389,1.2141,1.198,1.1776,1.1627,1.1475,1.1417,1.1376
"P0C870",1.3387,1.4808,1.4555,1.4446,1.4196,1.4192,1.4187,1.4167
"P00505",1.3383,1.3373,1.3149,1.3199,1.3323,1.3148,1.3078,1.3042
"Q6UXV4",1.3369,1.3356,1.3183,1.3024,1.2937,1.2827,1.2751,1.2709
"P35625",1.3338,1.2164,1.2245,1.2044,1.2089,1.1975,1.2436,1.2388
"Q9NRG0",1.3321,1.2075,1.1921,1.1757,1.1545,1.159,1.161,1.1601
"P63313",1.3303,1.2096,1.1896,1.1886,1.1692,1.1835,1.1818,1.1777
"Q9HAV4",1.33,1.2066,1.2004,1.1922,1.1805,1.1694,1.1629,1.1588
"P16144",1.33,1.2683,1.2492,1.25,1.2372,1.2744,1.288,1.2836
"Q16555",1.3295,1.2074,1.1901,1.1885,1.1713,1.157,1.1509,1.15
"O95139",1.3291,1.2995,1.2798,1.2658,1.2663,1.25,1.2439,1.2397
"O60936",1.3279,1.2096,1.1891,1.1847,1.1695,1.1803,1.1777,1.1799
"O95678",1.3278,1.237,1.3416,1.3243,1.3065,1.3612,1.3534,1.3576
"P10153",1.3274,1.5072,1.484,1.5022,1.5343,1.5476,1.545,1.5792
"P13804",1.3268,1.2296,1.2142,1.1954,1.1895,1.1741,1.1678,1.1645
"Q5C9Z4",1.3259,1.2866,1.2647,1.2657,1.2721,1.2554,1.2492,1.3102
"P17568",1.3254,1.3681,1.3471,1.3584,1.3907,1.4064,1.4001,1.3948
"Q16851",1.3252,1.3389,1.3157,1.2935,1.2935,1.2774,1.2749,1.2702
"Q8NFU3",1.3241,1.504,1.4785,1.4842,1.4578,1.4642,1.4728,1.4681
"P24539",1.3238,1.276,1.2568,1.2472,1.2448,1.2285,1.2208,1.2169
"Q02978",1.3227,1.3535,1.3345,1.3362,1.3381,1.3218,1.3146,1.3104
"P28065",1.3226,1.1989,1.1859,1.1671,1.1681,1.1553,1.1808,1.1764
"P12724",1.3226,1.5206,1.502,1.4815,1.5244,1.539,1.5325,1.5351
"Q96GK7",1.3223,1.2348,1.2593,1.239,1.2438,1.2291,1.2233,1.219
"P04275",1.3212,1.2403,1.2197,1.2152,1.2163,1.2285,1.2246,1.2204
"P01889",1.32,1.2714,1.2555,1.2357,1.2319,1.2213,1.221,1.2183
"Q96AB3",1.3193,1.2136,1.209,1.1877,1.1747,1.1758,1.1703,1.171
"P00813",1.3192,1.3082,1.3069,1.2838,1.2655,1.2759,1.286,1.2825
"Q9BWH2",1.3188,1.2985,1.2782,1.2582,1.2574,1.2446,1.2369,1.2328
"Q9Y2J2",1.3179,1.2565,1.2718,1.2498,1.2312,1.2156,1.2132,1.2146
"P53597",1.3178,1.2578,1.2375,1.216,1.221,1.2095,1.2031,1.1998
"P02753",1.3172,1.2258,1.209,1.1898,1.2005,1.1861,1.1837,1.1909
"Q9P258",1.3131,1.1917,1.1719,1.1579,1.1761,1.1684,1.1611,1.1623
"Q9Y5Z4",1.309,1.203,1.1827,1.1689,1.1486,1.1339,1.1345,1.1305
"Q9UKX7",1.3089,1.3338,1.3152,1.292,1.2884,1.2715,1.2637,1.2735
"P02787",1.3086,1.1968,1.1939,1.2077,1.2112,1.1981,1.1929,1.1917
"Q9P2R7",1.2992,1.3233,1.3004,1.2813,1.29,1.2736,1.2657,1.2617
"O75521",1.2989,1.371,1.3537,1.3338,1.3405,1.3402,1.3318,1.3268
"P55957",1.2989,1.3023,1.2817,1.2815,1.2584,1.2867,1.2795,1.2748
"O14880",1.2982,1.2411,1.2275,1.2093,1.2029,1.189,1.1836,1.1791
"Q8NFV4",1.2981,1.2004,1.2257,1.2045,1.1944,1.1847,1.1783,1.1741
"Q6PCB7",1.2975,1.2018,1.2221,1.2007,1.1898,1.2005,1.1947,1.1943
"P16157",1.2966,1.3441,1.3237,1.3147,1.3923,1.3778,1.3693,1.3984
"P62306",1.2961,1.1762,1.1613,1.1411,1.136,1.2265,1.2194,1.2163
"P05067",1.2958,1.1876,1.1686,1.1749,1.1682,1.1529,1.1462,1.1447
"O60235",1.295,1.8026,1.7748,1.7922,1.7614,1.7483,1.7385,1.732
"Q15758",1.2936,1.1775,1.1575,1.1943,1.1737,1.1829,1.1807,1.1768
"P15121",1.291,1.3776,1.358,1.3377,1.3314,1.3224,1.3147,1.31
"P04075",1.2885,1.3249,1.3048,1.2902,1.2729,1.2573,1.2593,1.2548
"P33993",1.2878,1.1851,1.1647,1.1473,1.1303,1.1269,1.1331,1.1449
"P23229",1.2861,1.2235,1.2033,1.1924,1.1723,1.1718,1.1682,1.1637
"P28676",1.2856,1.3445,1.3941,1.3763,1.4285,1.4519,1.4446,1.4391
"Q9UDY4",1.2822,1.2816,1.2602,1.2594,1.2431,1.2378,1.2365,1.232
"P35858",1.2814,1.1739,1.1554,1.1446,1.1347,1.1231,1.118,1.1143
"O43813",1.2804,1.1645,1.1535,1.1473,1.127,1.1129,1.1137,1.1136
"Q8TCD5",1.2798,1.2376,1.2288,1.227,1.2086,1.1994,1.1921,1.1884
"P17096",1.2794,1.1609,1.149,1.1287,1.1418,1.1268,1.1199,1.1223
"A0A075B6I0",1.2793,1.1885,1.1714,1.1638,1.336,1.3773,1.3788,1.3762
"Q08257",1.2782,1.1681,1.1709,1.1607,1.1402,1.1272,1.1218,1.1189
"P06312",1.2731,1.1549,1.1352,1.1279,1.1483,1.1427,1.1359,1.1322
"O00541",1.272,1.157,1.1372,1.1288,1.1084,1.0952,1.0956,1.0938
"P07196",1.2709,1.4207,1.463,1.5566,1.5542,1.5553,1.5482,1.5428
"P29590",1.2708,1.1838,1.1774,1.1627,1.1667,1.1519,1.1451,1.1438
"P40939",1.269,1.2671,1.2458,1.2253,1.214,1.1982,1.1935,1.189
"P02763",1.2689,1.1505,1.1312,1.1111,1.1894,1.1738,1.1667,1.1686
"Q96D15",1.2686,1.3025,1.2861,1.3554,1.3588,1.3596,1.3572,1.3658
"P19474",1.2677,1.1515,1.1343,1.1156,1.1239,1.1147,1.1198,1.1169
"Q14566",1.2663,1.1636,1.1525,1.1437,1.1259,1.1113,1.1171,1.1214
"Q5T0W9",1.2661,1.1499,1.1712,1.1625,1.1689,1.1824,1.1815,1.1774
"Q16762",1.2658,1.1675,1.1808,1.1893,1.184,1.1735,1.1686,1.1646
"P52943",1.2646,1.2181,1.1998,1.1785,1.1574,1.1461,1.1445,1.1496
"Q15847",1.2642,1.2486,1.2751,1.2631,1.2446,1.2412,1.2341,1.2295
"P01042",1.2632,1.1581,1.1459,1.1453,1.1762,1.1623,1.1559,1.1539
"Q96A26",1.2628,1.145,1.1253,1.1687,1.1539,1.1396,1.139,1.1349
"Q86Y39",1.2619,1.2272,1.207,1.234,1.2479,1.2341,1.2278,1.2272
"P36269",1.2619,1.1668,1.2174,1.2008,1.1791,1.1661,1.1782,1.1746
"Q9H0A0",1.2617,1.1482,1.1289,1.1106,1.0931,1.0802,1.0865,1.0839
"P05164",1.2585,1.3178,1.4021,1.4152,1.5918,1.583,1.5977,1.5978
"P98194",1.2546,1.1565,1.148,1.1334,1.1768,1.1616,1.1607,1.1564
"Q14CN4",1.2519,1.2539,1.4308,1.442,1.4607,1.4646,1.4677,1.4622
"P30043",1.2516,1.1851,1.1648,1.1565,1.1533,1.152,1.1449,1.1598
"Q14624",1.2515,1.1452,1.1272,1.1074,1.1779,1.1673,1.1603,1.1621
"P01861",1.2515,1.1615,1.1429,1.1481,1.1551,1.2556,1.2552,1.2518
"Q9UGV2",1.2491,1.1905,1.5273,1.5281,1.5006,1.4924,1.5115,1.5058
"P02656",1.249,1.1876,1.1672,1.1478,1.1744,1.1641,1.1594,1.1605
"Q16890",1.2489,1.3152,1.3125,1.3081,1.3274,1.3186,1.3146,1.3356
"Q96AQ6",1.2483,1.4762,1.4516,1.4301,1.4094,1.3909,1.3837,1.3803
"Q7Z4Q2",1.246,1.1306,1.1153,1.0987,1.0958,1.0844,1.0854,1.0816
"Q86V48",1.2443,1.2716,1.2546,1.2328,1.2125,1.2077,1.2005,1.1979
"Q9BZH6",1.2419,1.1678,1.16,1.1395,1.1193,1.1046,1.098,1.0963
"Q96ME1",1.2393,1.1248,1.1116,1.1274,1.1719,1.1584,1.1665,1.1647
"Q8WVC6",1.238,1.1521,1.1334,1.1133,1.109,1.0945,1.0879,1.0838
"P05156",1.2376,1.1305,1.1112,1.0978,1.1243,1.1116,1.1058,1.1048
"P18859",1.2354,1.1662,1.1473,1.1272,1.1239,1.1095,1.1047,1.1011
"P01023",1.2354,1.1216,1.1024,1.0835,1.1725,1.1571,1.1584,1.1547
"Q5XPI4",1.2354,1.3362,1.3139,1.2949,1.2715,1.2686,1.2632,1.2588
"P10619",1.2352,1.1824,1.1656,1.1462,1.126,1.1115,1.1271,1.1233
"P30084",1.2344,1.1293,1.13,1.118,1.1057,1.0912,1.0848,1.0824
"P35269",1.2341,1.125,1.1059,1.0898,1.0762,1.063,1.0563,1.0568
"Q15080",1.2337,1.1827,1.2132,1.1956,1.2261,1.2117,1.2297,1.2455
